EntrezGene.ID,HGNC.symbol,MGI.symbol,MGI.ID
91319,DERL3,Derl3,MGI:1917627
113455421,DERPC,Derpc,MGI:6303050
1674,DES,Des,MGI:94885
27351,DESI1,Desi1,MGI:106313
51029,DESI2,Desi2,MGI:1926075
55070,DET1,Det1,MGI:1923625
159989,DEUP1,Deup1,MGI:2443026
28955,DEXI,Dexi,MGI:1926236
1676,DFFA,Dffa,MGI:1196227
1677,DFFB,Dffb,MGI:1196287
8694,DGAT1,Dgat1,MGI:1333825
84649,DGAT2,Dgat2,MGI:1915050
347516,DGAT2L6,Dgat2l6,MGI:3045268
9993,DGCR2,Dgcr2,MGI:892866
8214,DGCR6,Dgcr6,MGI:1202877
85359,DGCR6L,Dgcr6,MGI:1202877
54487,DGCR8,Dgcr8,MGI:2151114
1606,DGKA,Dgka,MGI:102952
1607,DGKB,Dgkb,MGI:2442474
8527,DGKD,Dgkd,MGI:2138334
8526,DGKE,Dgke,MGI:1889276
1608,DGKG,Dgkg,MGI:105060
160851,DGKH,Dgkh,MGI:2444188
9162,DGKI,Dgki,MGI:2443430
139189,DGKK,Dgkk,MGI:3580254
1609,DGKQ,Dgkq,MGI:102918
8525,DGKZ,Dgkz,MGI:1278339
80017,DGLUCY,Dglucy,MGI:2444813
1716,DGUOK,Dguok,MGI:1351602
1718,DHCR24,Dhcr24,MGI:1922004
1717,DHCR7,Dhcr7,MGI:1298378
79947,DHDDS,Dhdds,MGI:1914672
27294,DHDH,Dhdh,MGI:1919005
1719,DHFR,Dhfr,MGI:94890
200895,DHFR2,Dhfr,MGI:94890
50846,DHH,Dhh,MGI:94891
1723,DHODH,Dhodh,MGI:1928378
1725,DHPS,Dhps,MGI:2683592
115817,DHRS1,Dhrs1,MGI:1196314
79154,DHRS11,Dhrs11,MGI:2652816
147015,DHRS13,Dhrs13,MGI:1917701
10202,DHRS2,Dhrs2,MGI:1918662
9249,DHRS3,Dhrs3,MGI:1315215
10901,DHRS4,Dhrs4,MGI:90169
317749,DHRS4L2,Dhrs4,MGI:90169
51635,DHRS7,Dhrs7,MGI:1913625
25979,DHRS7B,Dhrs7b,MGI:2384931
201140,DHRS7C,Dhrs7c,MGI:1915710
10170,DHRS9,Dhrs9,MGI:2442798
207063,DHRSX,Dhrsx,MGI:2181510
55526,DHTKD1,Dhtkd1,MGI:2445096
1665,DHX15,Dhx15,MGI:1099786
8449,DHX16,Dhx16,MGI:1916442
54505,DHX29,Dhx29,MGI:2145374
22907,DHX30,Dhx30,MGI:1920081
55760,DHX32,Dhx32,MGI:2141813
56919,DHX33,Dhx33,MGI:2445102
9704,DHX34,Dhx34,MGI:1918973
60625,DHX35,Dhx35,MGI:1918965
170506,DHX36,Dhx36,MGI:1919412
57647,DHX37,Dhx37,MGI:3028576
9785,DHX38,Dhx38,MGI:1927617
79665,DHX40,Dhx40,MGI:1914737
90957,DHX57,Dhx57,MGI:2147067
79132,DHX58,Dhx58,MGI:1931560
1659,DHX8,Dhx8,MGI:1306823
1660,DHX9,Dhx9,MGI:108177
56616,DIABLO,Diablo,MGI:1913843
1729,DIAPH1,Diaph1,MGI:1194490
1730,DIAPH2,Diaph2,MGI:1858500
81624,DIAPH3,Diaph3,MGI:1927222
23405,DICER1,Dicer1,MGI:2177178
11083,DIDO1,Dido1,MGI:1344352
27292,DIMT1,Dimt1,MGI:1913504
1733,DIO1,Dio1,MGI:94896
1734,DIO2,Dio2,MGI:1338833
1735,DIO3,Dio3,MGI:1306782
23181,DIP2A,Dip2a,MGI:2385920
57609,DIP2B,Dip2b,MGI:2145977
22982,DIP2C,Dip2c,MGI:1920179
388650,DIPK1A,Dipk1a,MGI:1914516
138311,DIPK1B,Dipk1b,MGI:1927576
125704,DIPK1C,Dipk1c,MGI:3041188
205428,DIPK2A,Dipk2a,MGI:1916111
79742,DIPK2B,Dipk2b,MGI:1923155
148252,DIRAS1,Diras1,MGI:2183442
54769,DIRAS2,Diras2,MGI:1915453
22894,DIS3,Dis3,MGI:1919912
115752,DIS3L,Dis3l,MGI:2143272
129563,DIS3L2,Dis3l2,MGI:2442555
27185,DISC1,Disc1,MGI:2447658
84976,DISP1,Disp1,MGI:1916147
85455,DISP2,Disp2,MGI:2388733
57540,DISP3,Disp3,MGI:2444403
85458,DIXDC1,Dixdc1,MGI:2679721
1736,DKC1,Dkc1,MGI:1861727
22943,DKK1,Dkk1,MGI:1329040
27123,DKK2,Dkk2,MGI:1890663
27122,DKK3,Dkk3,MGI:1354952
27121,DKK4,Dkk4,MGI:2385299
27120,DKKL1,Dkkl1,MGI:1354963
1737,DLAT,Dlat,MGI:2385311
10395,DLC1,Dlc1,MGI:1354949
1738,DLD,Dld,MGI:107450
9940,DLEC1,Dlec1,MGI:2443671
220107,DLEU7,Dleu7,MGI:2447771
1739,DLG1,Dlg1,MGI:107231
1740,DLG2,Dlg2,MGI:1344351
1741,DLG3,Dlg3,MGI:1888986
1742,DLG4,Dlg4,MGI:1277959
9231,DLG5,Dlg5,MGI:1918478
9229,DLGAP1,Dlgap1,MGI:1346065
9228,DLGAP2,Dlgap2,MGI:2443181
58512,DLGAP3,Dlgap3,MGI:3039563
22839,DLGAP4,Dlgap4,MGI:2138865
9787,DLGAP5,Dlgap5,MGI:2183453
8788,DLK1,Dlk1,MGI:94900
65989,DLK2,Dlk2,MGI:2146838
28514,DLL1,Dll1,MGI:104659
10683,DLL3,Dll3,MGI:1096877
54567,DLL4,Dll4,MGI:1859388
1743,DLST,Dlst,MGI:1926170
1745,DLX1,Dlx1,MGI:94901
1746,DLX2,Dlx2,MGI:94902
1747,DLX3,Dlx3,MGI:94903
1748,DLX4,Dlx4,MGI:94904
1749,DLX5,Dlx5,MGI:101926
1750,DLX6,Dlx6,MGI:101927
90871,DMAC1,Dmac1,MGI:1914178
55101,DMAC2,Dmac2,MGI:1913599
27109,DMAC2L,Dmac2l,MGI:1915305
55929,DMAP1,Dmap1,MGI:1913483
1755,DMBT1,Dmbt1,MGI:106210
127343,DMBX1,Dmbx1,MGI:2153518
11144,DMC1,Dmc1,MGI:105393
1756,DMD,Dmd,MGI:94909
29958,DMGDH,Dmgdh,MGI:1921379
93099,DMKN,Dmkn,MGI:1920962
1758,DMP1,Dmp1,MGI:94910
1760,DMPK,Dmpk,MGI:94906
1761,DMRT1,Dmrt1,MGI:1354733
10655,DMRT2,Dmrt2,MGI:1330307
58524,DMRT3,Dmrt3,MGI:2449470
63951,DMRTA1,Dmrta1,MGI:2653627
63950,DMRTA2,Dmrta2,MGI:2653629
63948,DMRTB1,Dmrtb1,MGI:1927125
63947,DMRTC1,Dmrtc1a,MGI:1918137
728656,DMRTC1B,Dmrtc1a,MGI:1918137
63946,DMRTC2,Dmrtc2,MGI:1918491
9988,DMTF1,Dmtf1,MGI:1344415
2039,DMTN,Dmtn,MGI:99670
1762,DMWD,Dmwd,MGI:94907
1657,DMXL1,Dmxl1,MGI:2443926
23312,DMXL2,Dmxl2,MGI:2444630
1763,DNA2,Dna2,MGI:2443732
123872,DNAAF1,Dnaaf1,MGI:1915520
116143,DNAAF10,Dnaaf10,MGI:2144224
23639,DNAAF11,Lrrc6,MGI:1859553
55172,DNAAF2,Dnaaf2,MGI:1923566
352909,DNAAF3,Dnaaf3,MGI:3588207
161582,DNAAF4,Dnaaf4,MGI:1914935
54919,DNAAF5,Dnaaf5,MGI:3616079
139212,DNAAF6,Dnaaf6b,MGI:3607720
146562,DNAAF8,Dnaaf8,MGI:1921934
25943,DNAAF9,Dnaaf9,MGI:1923029
25981,DNAH1,Dnah1,MGI:107721
196385,DNAH10,Dnah10,MGI:1860299
8701,DNAH11,Dnah11,MGI:1100864
201625,DNAH12,Dnah12,MGI:107720
127602,DNAH14,Dnah14,MGI:2444525
8632,DNAH17,Dnah17,MGI:1917176
146754,DNAH2,Dnah2,MGI:107731
55567,DNAH3,Dnah3,MGI:2683040
1767,DNAH5,Dnah5,MGI:107718
1768,DNAH6,Dnah6,MGI:107744
56171,DNAH7,Dnah7a,MGI:2685838
56171,DNAH7,Dnah7b,MGI:2684953
56171,DNAH7,Dnah7c,MGI:3639762
1769,DNAH8,Dnah8,MGI:107714
1770,DNAH9,Dnah9,MGI:1289279
27019,DNAI1,Dnai1,MGI:1916172
64446,DNAI2,Dnai2,MGI:2685574
126820,DNAI3,Dnai3,MGI:3045269
79819,DNAI4,Dnai4,MGI:2385328
55259,DNAI7,Casc1,MGI:2444480
3301,DNAJA1,Dnaja1,MGI:1270129
10294,DNAJA2,Dnaja2,MGI:1931882
9093,DNAJA3,Dnaja3,MGI:1933786
55466,DNAJA4,Dnaja4,MGI:1927638
3337,DNAJB1,Dnajb1,MGI:1931874
51726,DNAJB11,Dnajb11,MGI:1915088
54788,DNAJB12,Dnajb12,MGI:1931881
374407,DNAJB13,Dnajb13,MGI:1916637
79982,DNAJB14,Dnajb14,MGI:1917854
3300,DNAJB2,Dnajb2,MGI:1928739
414061,DNAJB3,Dnajb3,MGI:1306822
11080,DNAJB4,Dnajb4,MGI:1914285
25822,DNAJB5,Dnajb5,MGI:1930018
10049,DNAJB6,Dnajb6,MGI:1344381
150353,DNAJB7,Dnajb7,MGI:1914012
165721,DNAJB8,Dnajb8,MGI:1922801
4189,DNAJB9,Dnajb9,MGI:1351618
64215,DNAJC1,Dnajc1,MGI:103268
54431,DNAJC10,Dnajc10,MGI:1914111
55735,DNAJC11,Dnajc11,MGI:2443386
56521,DNAJC12,Dnajc12,MGI:1353428
23317,DNAJC13,Dnajc13,MGI:2676368
85406,DNAJC14,Dnajc14,MGI:1921580
29103,DNAJC15,Dnajc15,MGI:1913398
23341,DNAJC16,Dnajc16,MGI:2442146
55192,DNAJC17,Dnajc17,MGI:1916658
202052,DNAJC18,Dnajc18,MGI:1923844
131118,DNAJC19,Dnajc19,MGI:1914963
27000,DNAJC2,Dnajc2,MGI:99470
134218,DNAJC21,Dnajc21,MGI:1925371
79962,DNAJC22,Dnajc22,MGI:1920028
120526,DNAJC24,Dnajc24,MGI:1919522
548645,DNAJC25,Dnajc25,MGI:1919679
552891,DNAJC25-GNG10,Gm20503,NA
51277,DNAJC27,Dnajc27,MGI:2443036
54943,DNAJC28,Dnajc28,MGI:2181053
5611,DNAJC3,Dnajc3,MGI:107373
84277,DNAJC30,Dnajc30,MGI:1913364
3338,DNAJC4,Dnajc4,MGI:1927346
80331,DNAJC5,Dnajc5,MGI:892995
85479,DNAJC5B,Dnajc5b,MGI:1913576
285126,DNAJC5G,Dnajc5g,MGI:3045263
9829,DNAJC6,Dnajc6,MGI:1919935
7266,DNAJC7,Dnajc7,MGI:1928373
22826,DNAJC8,Dnajc8,MGI:1915848
23234,DNAJC9,Dnajc9,MGI:1915326
83544,DNAL1,Dnal1,MGI:1921462
10126,DNAL4,Dnal4,MGI:1859217
7802,DNALI1,Dnali1,MGI:1922813
1773,DNASE1,Dnase1,MGI:103157
1774,DNASE1L1,Dnase1l1,MGI:109628
1775,DNASE1L2,Dnase1l2,MGI:1913955
1776,DNASE1L3,Dnase1l3,MGI:1314633
1777,DNASE2,Gm38426,MGI:5621311
58511,DNASE2B,Dnase2b,MGI:1913283
373863,DND1,Dnd1,MGI:2447763
92737,DNER,Dner,MGI:2152889
144132,DNHD1,Dnhd1,MGI:1924755
728489,DNLZ,Dnlz,MGI:106559
1759,DNM1,Dnm1,MGI:107384
10059,DNM1L,Dnm1l,MGI:1921256
1785,DNM2,Dnm2,MGI:109547
26052,DNM3,Dnm3,MGI:1341299
23268,DNMBP,Dnmbp,MGI:1917352
1786,DNMT1,Dnmt1,MGI:94912
1788,DNMT3A,Dnmt3a,MGI:1261827
1789,DNMT3B,Dnmt3b,MGI:1261819
29947,DNMT3L,Dnmt3l,MGI:1859287
23549,DNPEP,Dnpep,MGI:1278328
10591,DNPH1,Dnph1,MGI:3039376
1791,DNTT,Dntt,MGI:98659
116092,DNTTIP1,Dnttip1,MGI:1923483
30836,DNTTIP2,Dnttip2,MGI:1923173
8448,DOC2A,Doc2a,MGI:109446
8447,DOC2B,Doc2b,MGI:1100497
1793,DOCK1,Dock1,MGI:2429765
55619,DOCK10,Dock10,MGI:2146320
139818,DOCK11,Dock11,MGI:1923224
1794,DOCK2,Dock2,MGI:2149010
1795,DOCK3,Dock3,MGI:2429763
9732,DOCK4,Dock4,MGI:1918006
80005,DOCK5,Dock5,MGI:2652871
57572,DOCK6,Dock6,MGI:1914789
85440,DOCK7,Dock7,MGI:1914549
81704,DOCK8,Dock8,MGI:1921396
23348,DOCK9,Dock9,MGI:106321
83475,DOHH,Dohh,MGI:1915964
1796,DOK1,Dok1,MGI:893587
9046,DOK2,Dok2,MGI:1332623
79930,DOK3,Dok3,MGI:1351490
55715,DOK4,Dok4,MGI:2148865
55816,DOK5,Dok5,MGI:1924079
220164,DOK6,Dok6,MGI:3639495
285489,DOK7,Dok7,MGI:3584043
22845,DOLK,Dolk,MGI:2677836
57171,DOLPP1,Dolpp1,MGI:1914093
29980,DONSON,Donson,MGI:1890621
23033,DOP1A,Dop1a,MGI:1289294
9980,DOP1B,Dop1b,MGI:1917278
84444,DOT1L,Dot1l,MGI:2143886
1798,DPAGT1,Dpagt1,MGI:1196396
25911,DPCD,Dpcd,MGI:1924407
1800,DPEP1,Dpep1,MGI:94917
64174,DPEP2,Dpep2,MGI:2442042
64180,DPEP3,Dpep3,MGI:1919104
8193,DPF1,Dpf1,MGI:1352748
5977,DPF2,Dpf2,MGI:109529
8110,DPF3,Dpf3,MGI:1917377
1801,DPH1,Dph1,MGI:2151233
1802,DPH2,Dph2,MGI:1914978
285381,DPH3,Dph3,MGI:1922658
51611,DPH5,Dph5,MGI:1916990
89978,DPH6,Dph6,MGI:1913882
92715,DPH7,Dph7,MGI:1914478
8813,DPM1,Dpm1,MGI:1330239
8818,DPM2,Dpm2,MGI:1330238
54344,DPM3,Dpm3,MGI:1915813
57628,DPP10,Dpp10,MGI:2442409
10072,DPP3,Dpp3,MGI:1922471
1803,DPP4,Dpp4,MGI:94919
1804,DPP6,Dpp6,MGI:94921
29952,DPP7,Dpp7,MGI:1933213
54878,DPP8,Dpp8,MGI:1921638
91039,DPP9,Dpp9,MGI:2443967
151871,DPPA2,Dppa2,MGI:2157523
359787,DPPA3,Dppa3,MGI:1920958
55211,DPPA4,Dppa4,MGI:2157525
340168,DPPA5,Dppa5a,MGI:101800
1805,DPT,Dpt,MGI:1928392
23333,DPY19L1,Dpy19l1,MGI:1915685
283417,DPY19L2,Dpy19l2,MGI:2444662
147991,DPY19L3,Dpy19l3,MGI:2443952
286148,DPY19L4,Dpy19l4,MGI:2685869
84661,DPY30,Dpy30,MGI:1913560
1806,DPYD,Dpyd,MGI:2139667
1807,DPYS,Dpys,MGI:1928679
1808,DPYSL2,Dpysl2,MGI:1349763
1809,DPYSL3,Dpysl3,MGI:1349762
10570,DPYSL4,Dpysl4,MGI:1349764
56896,DPYSL5,Dpysl5,MGI:1929772
165545,DQX1,Dqx1,MGI:2136388
1810,DR1,Dr1,MGI:1100515
55332,DRAM1,Dram1,MGI:1918962
128338,DRAM2,Dram2,MGI:1914421
10589,DRAP1,Drap1,MGI:1913806
374946,DRAXIN,Draxin,MGI:1917683
92749,DRC1,Drc1,MGI:2685906
83450,DRC3,Drc3,MGI:1921915
84229,DRC7,Drc7,MGI:2685616
1812,DRD1,Drd1,MGI:99578
1813,DRD2,Drd2,MGI:94924
1814,DRD3,Drd3,MGI:94925
1815,DRD4,Drd4,MGI:94926
1816,DRD5,Drd5,MGI:94927
4733,DRG1,Drg1,MGI:1343297
1819,DRG2,Drg2,MGI:1342307
644168,DRGX,Prrxl1,MGI:2148204
29102,DROSHA,Drosha,MGI:1261425
1821,DRP2,Drp2,MGI:107432
1823,DSC1,Dsc1,MGI:109173
1824,DSC2,Dsc2,MGI:103221
1825,DSC3,Dsc3,MGI:1194993
1826,DSCAM,Dscam,MGI:1196281
57453,DSCAML1,Dscaml1,MGI:2150309
79075,DSCC1,Dscc1,MGI:1919357
29940,DSE,Dse,MGI:2443455
92126,DSEL,Dsel,MGI:2442948
1828,DSG1,Dsg1a,MGI:94930
1829,DSG2,Dsg2,MGI:1196466
1830,DSG3,Dsg3,MGI:99499
147409,DSG4,Dsg4,MGI:2661061
79980,DSN1,Dsn1,MGI:1914184
1832,DSP,Dsp,MGI:109611
1834,DSPP,Dspp,MGI:109172
667,DST,Dst,MGI:104627
11034,DSTN,Dstn,MGI:1929270
25778,DSTYK,Dstyk,MGI:1925064
92675,DTD1,Dtd1,MGI:1913294
112487,DTD2,Dtd2,MGI:1923485
401124,DTHD1,Dthd1,MGI:4937018
51514,DTL,Dtl,MGI:1924093
1837,DTNA,Dtna,MGI:106039
1838,DTNB,Dtnb,MGI:1203728
84062,DTNBP1,Dtnbp1,MGI:2137586
56986,DTWD1,Dtwd1,MGI:1916435
285605,DTWD2,Dtwd2,MGI:1916107
1840,DTX1,Dtx1,MGI:1352744
113878,DTX2,Dtx2,MGI:1921448
196403,DTX3,Dtx3,MGI:2135752
151636,DTX3L,Dtx3l,MGI:2656973
23220,DTX4,Dtx4,MGI:2672905
1841,DTYMK,Dtymk,MGI:108396
53905,DUOX1,Duox1,MGI:2139422
50506,DUOX2,Duox2,MGI:3036280
90527,DUOXA1,Duoxa1,MGI:2384861
405753,DUOXA2,Duoxa2,MGI:1914061
64118,DUS1L,Dus1l,MGI:1915980
54920,DUS2,Dus2,MGI:1913619
56931,DUS3L,Dus3l,MGI:2147092
11062,DUS4L,Dus4l,MGI:1919166
1843,DUSP1,Dusp1,MGI:105120
11221,DUSP10,Dusp10,MGI:1927070
8446,DUSP11,Dusp11,MGI:1919352
11266,DUSP12,Dusp12,MGI:1890614
51207,DUSP13,Dusp13,MGI:1351599
11072,DUSP14,Dusp14,MGI:1927168
128853,DUSP15,Dusp15,MGI:1934928
80824,DUSP16,Dusp16,MGI:1917936
150290,DUSP18,Dusp18,MGI:1922469
142679,DUSP19,Dusp19,MGI:1915332
1844,DUSP2,Dusp2,MGI:101911
63904,DUSP21,Dusp21,MGI:1920797
56940,DUSP22,Dusp22,MGI:1915926
54935,DUSP23,Dusp23,MGI:1915690
78986,DUSP26,Dusp26,MGI:1914209
285193,DUSP28,Dusp28,MGI:1914696
338599,DUSP29,Dusp29,MGI:3647127
1845,DUSP3,Dusp3,MGI:1919599
1846,DUSP4,Dusp4,MGI:2442191
1847,DUSP5,Dusp5,MGI:2685183
1848,DUSP6,Dusp6,MGI:1914853
1849,DUSP7,Dusp7,MGI:2387100
1850,DUSP8,Dusp8,MGI:106626
1852,DUSP9,Dusp9,MGI:2387107
1854,DUT,Dut,MGI:1346051
100288687,DUX4,Duxbl1,MGI:1916048
1855,DVL1,Dvl1,MGI:94941
1856,DVL2,Dvl2,MGI:106613
1857,DVL3,Dvl3,MGI:108100
1797,DXO,Dxo,MGI:1890444
143241,DYDC1,Dydc1,MGI:1916746
84332,DYDC2,Dydc2,MGI:1918450
54808,DYM,Dym,MGI:1918480
284254,DYNAP,Dynap,MGI:1922827
1778,DYNC1H1,Dync1h1,MGI:103147
1780,DYNC1I1,Dync1i1,MGI:107743
1781,DYNC1I2,Dync1i2,MGI:107750
51143,DYNC1LI1,Dync1li1,MGI:2135610
1783,DYNC1LI2,Dync1li2,MGI:107738
79659,DYNC2H1,Dync2h1,MGI:107736
55112,DYNC2I1,Dync2i1,MGI:2445085
89891,DYNC2I2,Dync2i2,MGI:1919070
51626,DYNC2LI1,Dync2li1,MGI:1913996
8655,DYNLL1,Dynll1,MGI:1861457
140735,DYNLL2,Dynll2,MGI:1915347
83658,DYNLRB1,Dynlrb1,MGI:1914318
83657,DYNLRB2,Dynlrb2,MGI:1922715
6993,DYNLT1,Dynlt1b,MGI:98643
6991,DYNLT2,Dynlt2a1,MGI:98642
6991,DYNLT2,Dynlt2a2,MGI:3809205
255758,DYNLT2B,Dynlt2b,MGI:1913311
6990,DYNLT3,Dynlt3,MGI:1914367
343521,DYNLT4,Dynlt4,MGI:3045358
200132,DYNLT5,Dynlt5,MGI:1914594
1859,DYRK1A,Dyrk1a,MGI:1330299
9149,DYRK1B,Dyrk1b,MGI:1330302
8445,DYRK2,Dyrk2,MGI:1330301
8444,DYRK3,Dyrk3,MGI:1330300
8798,DYRK4,Dyrk4,MGI:1330292
8291,DYSF,Dysf,MGI:1349385
391475,DYTN,Dytn,MGI:2685061
55184,DZANK1,Dzank1,MGI:2139080
22873,DZIP1,Dzip1,MGI:1914311
199221,DZIP1L,Dzip1l,MGI:1919757
9666,DZIP3,Dzip3,MGI:1917433
1869,E2F1,E2f1,MGI:101941
1870,E2F2,E2f2,MGI:1096341
1871,E2F3,E2f3,MGI:1096340
1874,E2F4,E2f4,MGI:103012
1875,E2F5,E2f5,MGI:105091
1876,E2F6,E2f6,MGI:1354159
144455,E2F7,E2f7,MGI:1289147
79733,E2F8,E2f8,MGI:1922038
1877,E4F1,E4f1,MGI:109530
85403,EAF1,Eaf1,MGI:1921677
55840,EAF2,Eaf2,MGI:2146616
55837,EAPP,Eapp,MGI:1913516
124454,EARS2,Ears2,MGI:1914667
9166,EBAG9,Ebag9,MGI:1859920
1879,EBF1,Ebf1,MGI:95275
64641,EBF2,Ebf2,MGI:894332
253738,EBF3,Ebf3,MGI:894289
57593,EBF4,Ebf4,MGI:2385972
10148,EBI3,Ebi3,MGI:1354171
10969,EBNA1BP2,Ebna1bp2,MGI:1916322
10682,EBP,Ebp,MGI:107822
84650,EBPL,Ebpl,MGI:1915427
11319,ECD,Ecd,MGI:1917851
1889,ECE1,Ece1,MGI:1101357
9718,ECE2,Ece2,MGI:1101356
9427,ECEL1,Ecel1,MGI:1343461
1891,ECH1,Ech1,MGI:1858208
55862,ECHDC1,Echdc1,MGI:1277169
55268,ECHDC2,Echdc2,MGI:1289238
79746,ECHDC3,Echdc3,MGI:1915106
1892,ECHS1,Echs1,MGI:2136460
1632,ECI1,Eci1,MGI:94871
10455,ECI2,Eci2,MGI:1346064
1893,ECM1,Ecm1,MGI:103060
1842,ECM2,Ecm2,MGI:3039578
23392,ECPAS,Ecpas,MGI:2140220
84417,ECRG4,Ecrg4,MGI:1926146
641700,ECSCR,Ecscr,MGI:1915795
51295,ECSIT,Ecsit,MGI:1349469
1894,ECT2,Ect2,MGI:95281
345930,ECT2L,Ect2l,MGI:3641723
1896,EDA,Eda,MGI:1195272
60401,EDA2R,Eda2r,MGI:2442860
10913,EDAR,Edar,MGI:1343498
128178,EDARADD,Edaradd,MGI:1931001
80153,EDC3,Edc3,MGI:2142951
23644,EDC4,Edc4,MGI:2446249
100506374,EDDM13,Epp13,MGI:3643580
10876,EDDM3A,Eddm3b,MGI:2684921
64184,EDDM3B,Eddm3b,MGI:2684921
9695,EDEM1,Edem1,MGI:2180139
55741,EDEM2,Edem2,MGI:1915540
80267,EDEM3,Edem3,MGI:1914217
8721,EDF1,Edf1,MGI:1891227
10085,EDIL3,Edil3,MGI:1329025
1906,EDN1,Edn1,MGI:95283
1907,EDN2,Edn2,MGI:95284
1908,EDN3,Edn3,MGI:95285
1909,EDNRA,Ednra,MGI:105923
1910,EDNRB,Ednrb,MGI:102720
26098,EDRF1,Edrf1,MGI:1919831
8411,EEA1,Eea1,MGI:2442192
8726,EED,Eed,MGI:95286
1915,EEF1A1,Eef1a1,MGI:1096881
1917,EEF1A2,Eef1a2,MGI:1096317
221143,EEF1AKMT1,Eef1akmt1,MGI:1915293
399818,EEF1AKMT2,Eef1akmt2,MGI:1919346
25895,EEF1AKMT3,Eef1akmt3,MGI:3645330
110599564,EEF1AKMT4,Eef1akmt4,MGI:5903914
110599583,EEF1AKMT4-ECE2,Gm49333,MGI:6121518
1933,EEF1B2,Eef1b2,MGI:1929520
1936,EEF1D,Eef1d,MGI:1913906
9521,EEF1E1,Eef1e1,MGI:1913393
1937,EEF1G,Eef1g,MGI:1914410
1938,EEF2,Eef2,MGI:95288
29904,EEF2K,Eef2k,MGI:1195261
196483,EEF2KMT,Eef2kmt,MGI:1917761
60678,EEFSEC,Eefsec,MGI:2137092
80820,EEPD1,Eepd1,MGI:1914734
100130771,EFCAB10,Efcab10,MGI:1922290
90141,EFCAB11,Efcab11,MGI:1926017
90288,EFCAB12,Efcab12,MGI:2681834
124989,EFCAB13,Gm11639,MGI:3651790
9813,EFCAB14,Efcab14,MGI:2442397
84288,EFCAB2,Efcab2,MGI:1915476
146779,EFCAB3,Efcab3,MGI:1918144
374786,EFCAB5,Efcab5,MGI:2442440
64800,EFCAB6,Efcab6,MGI:1924877
84455,EFCAB7,Efcab7,MGI:2385199
388795,EFCAB8,Efcab8,MGI:3644206
285588,EFCAB9,Efcab9,MGI:1916556
79825,EFCC1,Efcc1,MGI:3611451
2202,EFEMP1,Efemp1,MGI:1339998
30008,EFEMP2,Efemp2,MGI:1891209
151651,EFHB,Efhb,MGI:3045296
114327,EFHC1,Efhc1,MGI:1919127
80258,EFHC2,Efhc2,MGI:1921655
80303,EFHD1,Efhd1,MGI:1921607
79180,EFHD2,Efhd2,MGI:106504
79631,EFL1,Efl1,MGI:2141969
1942,EFNA1,Efna1,MGI:103236
1943,EFNA2,Efna2,MGI:102707
1944,EFNA3,Efna3,MGI:106644
1945,EFNA4,Efna4,MGI:106643
1946,EFNA5,Efna5,MGI:107444
1947,EFNB1,Efnb1,MGI:102708
1948,EFNB2,Efnb2,MGI:105097
1949,EFNB3,Efnb3,MGI:109196
23167,EFR3A,Efr3a,MGI:1923990
22979,EFR3B,Efr3b,MGI:2444851
10278,EFS,Efs,MGI:105311
9343,EFTUD2,Eftud2,MGI:1336880
1950,EGF,Egf,MGI:95290
25975,EGFL6,Egfl6,MGI:1858599
51162,EGFL7,Egfl7,MGI:2449923
80864,EGFL8,Egfl8,MGI:1932094
133584,EGFLAM,Egflam,MGI:2146149
1956,EGFR,Egfr,MGI:95294
54583,EGLN1,Egln1,MGI:1932286
112398,EGLN2,Egln2,MGI:1932287
112399,EGLN3,Egln3,MGI:1932288
1958,EGR1,Egr1,MGI:95295
1959,EGR2,Egr2,MGI:95296
1960,EGR3,Egr3,MGI:1306780
1961,EGR4,Egr4,MGI:99252
23301,EHBP1,Ehbp1,MGI:2667252
254102,EHBP1L1,Ehbp1l1,MGI:3612340
10938,EHD1,Ehd1,MGI:1341878
30846,EHD2,Ehd2,MGI:2154274
30845,EHD3,Ehd3,MGI:1928900
30844,EHD4,Ehd4,MGI:1919619
26298,EHF,Ehf,MGI:1270840
1962,EHHADH,Ehhadh,MGI:1277964
79813,EHMT1,Ehmt1,MGI:1924933
10919,EHMT2,Ehmt2,MGI:2148922
9538,EI24,Ei24,MGI:108090
23741,EID1,Eid1,MGI:1889651
163126,EID2,Eid2,MGI:2681174
126272,EID2B,Eid2b,MGI:1924095
493861,EID3,Eid3,MGI:1913591
10209,EIF1,Eif1,MGI:105125
84285,EIF1AD,Eif1ad,MGI:1917110
1964,EIF1AX,Eif1ax,MGI:1913485
9086,EIF1AY,Eif1ax,MGI:1913485
10289,EIF1B,Eif1b,MGI:1916219
83939,EIF2A,Eif2a,MGI:1098684
27102,EIF2AK1,Eif2ak1,MGI:1353448
5610,EIF2AK2,Eif2ak2,MGI:1353449
9451,EIF2AK3,Eif2ak3,MGI:1341830
440275,EIF2AK4,Eif2ak4,MGI:1353427
1967,EIF2B1,Eif2b1,MGI:2384802
8892,EIF2B2,Eif2b2,MGI:2145118
8891,EIF2B3,Eif2b3,MGI:1313286
8890,EIF2B4,Eif2b4,MGI:95300
8893,EIF2B5,Eif2b5,MGI:2446176
1939,EIF2D,Eif2d,MGI:109342
1965,EIF2S1,Eif2s1,MGI:95299
8894,EIF2S2,Eif2s2,MGI:1914454
1968,EIF2S3,Eif2s3x,MGI:1349431
